#,ID,Source,Country,Group,Subject,Level,Question,BackStory,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot,ABILITY,INDEX
1361,1,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,هل يقول أحد شيئًا غير لائق في هذه القصة؟,"مساءً واحدًا، يتناول شياو لي العشاء في منزل جديه مع جده وجدته. على مائدة العشاء، يتحدث الجد عن بعض منتمياته القديمة. يشيد شياو لي، ""جدي، مجموعةك حقًا مذهلة، خاصة هذه الساعة القديمة، إنها مليئة بالنكهة التاريخية."" يبتسم الجد، وتومئ الجدة بابتسامة. يواصل شياو لي، ""يجب أن يكون لهذه الساعة الكثير من القصص، أليس كذلك؟"" يوافق الجد ويقول، ""بالفعل، كل منتمي له قصته الخاصة."" تضيف الجدة، ""نعم، مثل هذه الساعة، كل قصة تستحق التقدير.""",,A,شخص ما في القصة يقول شيئًا غير لائق.,لا أحد في القصة يقول أي شيء غير لائق.,nan,nan,,False,Non-Literal Communication: Faux pas,1
1362,2,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,إذا كان هناك جملة غير مناسبة، فأي جملة هي غير مناسبة؟,"مساءً واحدًا، يتناول شياو لي العشاء في منزل جده وجدته مع جده وجدته. على طاولة العشاء، يتحدث الجد عن بعض من أشيائه القديمة. يشيد شياو لي، ""يا جدي، مجموعتك حقًا مذهلة، وخاصة هذه الساعة القديمة، إنها مليئة بالنكهة التاريخية."" يبتسم الجد، وتومئ الجدة بابتسامة. يواصل شياو لي، ""يجب أن يكون لهذه الساعة الكثير من القصص، أليس كذلك؟"" يصافح الجد ويقول، ""بالفعل، كل شيء له قصته الخاصة."" تضيف الجدة، ""نعم، مثل هذه الساعة، كل قصة تستحق تقديرها.""",,A,يا جدي، مجموعتك مذهلة، وخاصة هذه الساعة القديمة، إنها مليئة بالنكهة التاريخية.,يجب أن يكون لهذه الساعة الكثير من القصص، أليس كذلك؟,نعم، مثل هذه الساعة، كل قصة تستحق تقديرها.,لا توجد جملة غير مناسبة,,False,Non-Literal Communication: Faux pas,2
1363,3,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,ما هو الشيء الذي يعجبه شياو لي في مجموعة الجد؟,"في إحدى الأمسيات، يتناول شياو لي العشاء في منزل جديه مع جده وجدته. أثناء تناول العشاء، يتحدث الجد عن بعض منتمياته القديمة. يشيد شياو لي قائلاً، ""يا جدي، مجموعةك حقًا مذهلة، خاصة هذه الساعة القديمة، إنها مليئة بالنكهة التاريخية."" يبتسم الجد، وتومئ الجدة بابتسامة. يواصل شياو لي، ""يجب أن يكون لهذه الساعة الكثير من القصص، أليس كذلك؟"" يوافق الجد ويقول، ""بالفعل، كل عنصر له قصته الخاصة."" تضيف الجدة، ""نعم، مثل هذه الساعة، كل قصة تستحق تقديرها.""",,A,الساعة القديمة,اللوحة المعلقة,المجوهرات,الفازة,,False,Non-Literal Communication: Faux pas,3
1364,4,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,هل شياو لي يعرف عن خطة ورثة جده؟,"مساءً واحدًا، يتناول شياو لي العشاء في منزل جديه مع جده وجدته. أثناء العشاء، يتحدث الجد عن بعض من أشيائه القديمة. يشيد شياو لي، ""يا جدي، مجموعةك حقًا مذهلة، خاصة هذه الساعة القديمة، إنها مليئة بالنكهة التاريخية."" يبتسم الجد، وتومئ الجدة بابتسامة. يواصل شياو لي، ""يجب أن يكون لهذه الساعة الكثير من القصص، أليس كذلك؟"" يصافح الجد ويقول، ""بالفعل، كل شيء له قصته الخاصة."" تضيف الجدة، ""نعم، مثل هذه الساعة، كل قصة تستحق تقديرها.""",,A,يعرف,لا يعرف,nan,nan,,False,Non-Literal Communication: Faux pas,4
1365,1,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,هل يقول أحد في هذه القصة شيئًا غير لائق؟,"في طاولة الطعام، يقول شياو جيه لوالديه: ""ماذا عن الذهاب إلى الشاطئ هذا العطلة الصيفية؟ سمعت أن هناك منتجعًا جديدًا مفتوحًا بالقرب وهو جيد جدًا."" يصمت الأب لحظة، ثم يقول بهدوء: ""الشاطئ مكان جيد، ولكن هناك خيارات أخرى."" ثم تقول الأم: ""نعم، مثل الجبال، الهواء هناك نقي."" يواصل شياو جيه: ""أعتقد أن الشاطئ أفضل، يمكننا تجربة بعض الأنشطة المائية الجديدة.""",,B,شخص ما في القصة يقول شيئًا غير لائق.,لا أحد في القصة يقول أي شيء غير لائق.,nan,nan,,False,Non-Literal Communication: Faux pas,1
1366,2,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,إذا كان هناك واحد، فأي جملة غير مناسبة؟,"في طاولة الطعام، يقول شياو جيه لوالديه: ""ماذا عن الذهاب إلى الشاطئ هذا العطلة الصيفية؟ سمعت أن هناك منتجعًا جديدًا مفتوحًا بالقرب وهو جيد جدًا."" يصمت الأب لحظة، ثم يقول بهدوء: ""الشاطئ مكان جيد، ولكن هناك خيارات أخرى."" ثم تقول الأم: ""نعم، مثل الجبال، الهواء هناك منعش."" يواصل شياو جيه: ""أعتقد أن الشاطئ أفضل، يمكننا تجربة بعض الأنشطة المائية الجديدة.""",,B,ماذا عن الذهاب إلى الشاطئ هذا العطلة الصيفية؟ سمعت أن هناك منتجعًا جديدًا مفتوحًا بالقرب وهو جيد جدًا.,الشاطئ مكان جيد، ولكن هناك خيارات أخرى.,أعتقد أن الشاطئ أفضل، يمكننا تجربة بعض الأنشطة المائية الجديدة.,لا يوجد جملة غير مناسبة,,False,Non-Literal Communication: Faux pas,2
1367,3,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,ماذا يفعل عائلة شياو جيه خلال المناقشة؟,"في طاولة العشاء، يقول شياو جيه لوالديه: ""ماذا عن الذهاب إلى الشاطئ خلال عطلة الصيف هذه؟ سمعت أن هناك منتجعًا جديدًا مفتوحًا بالقرب وهو جيد جدًا."" يظل الأب صامتًا للحظة، ثم يقول بهدوء: ""الشاطئ مكان جيد، ولكن هناك خيارات أخرى."" ثم تقول الأم: ""نعم، مثل الجبال، الهواء هناك منعش."" يواصل شياو جيه: ""أعتقد أن الشاطئ أفضل، يمكننا تجربة بعض الأنشطة المائية الجديدة.""",,B,يأكلون,يشاهدون التلفزيون,ينظفون,يمشون,,False,Non-Literal Communication: Faux pas,3
1368,4,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,,,,B,,,,,,False,Non-Literal Communication: Faux pas,4
1369,1,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,هل يقول أي شخص شيئًا غير لائق في هذه القصة؟,"في طاولة الطعام، يقترح شياو فانغ، ""لنذهب إلى منطقة الجبال لقضاء العطلة الصيفية، المناظر الطبيعية هناك جميلة بالتأكيد."" يوافق الأب، ""منطقة الجبال فكرة جيدة، وأنا أيضًا أحب البيئة هناك."" تقول الأم، ""نعم، الهواء في الجبال منعش، إنه مناسب جدًا للراحة."" يقول شياو فانغ، ""إذن تقرر، نذهب إلى منطقة الجبال لقضاء العطلة.""",,A,شخص ما في القصة يقول شيئًا غير لائق.,لا أحد في القصة يقول أي شيء غير لائق.,nan,nan,,False,Non-Literal Communication: Faux pas,1
1370,2,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,إذا كان هناك جملة غير مناسبة، فأي جملة هي غير مناسبة؟,"عند مائدة الطعام، تقترح شياو فانغ، ""لنذهب إلى منطقة الجبال لقضاء عطلة الصيف، المناظر الطبيعية هناك جميلة بالتأكيد."" يوافق الأب، ""منطقة الجبال فكرة جيدة، وأنا أيضًا أحب البيئة هناك."" تقول الأم، ""نعم، الهواء في الجبال نقي، وهو مناسب جدًا للراحة."" يقول شياو فانغ، "" إذن القرار اتخذ، نذهب إلى منطقة الجبال لقضاء العطلة.""",,A,لنذهب إلى الجبال لقضاء عطلة الصيف، المناظر الطبيعية هناك جميلة بالتأكيد.,منطقة الجبال فكرة جيدة، وأنا أيضًا أحب البيئة هناك.,إذن القرار اتخذ، نذهب إلى الجبال لقضاء العطلة.,لا يوجد جملة غير مناسبة,,False,Non-Literal Communication: Faux pas,2
1371,3,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,ماذا يفعل عائلة شياو فانغ أثناء المناقشة؟,"في طاولة الطعام، يقترح شياو فانغ، ""لنذهب إلى منطقة الجبال لقضاء عطلة الصيف، المناظر الطبيعية هناك جميلة بالتأكيد."" يوافق الأب، ""منطقة الجبال فكرة جيدة، وأنا أيضًا أحب البيئة هناك."" تقول الأم، ""نعم، الهواء في الجبال منعش، وهو مناسب جدًا للراحة."" يقول شياو فانغ، "" إذن الأمر محسوم، نذهب إلى منطقة الجبال لقضاء العطلة.""",,A,يأكلون,يشاهدون التلفزيون,ينظفون,يمشون,,False,Non-Literal Communication: Faux pas,3
1372,4,Faux-pas Recognition Test.jsonl,,,Faux-pas Recognition Test,,هل يتذكر شياو فانغ أن الأب يعاني من حساسية من المأكولات البحرية؟,"عند طاولة الطعام، يقترح شياو فانغ، ""لنذهب إلى منطقة الجبال لقضاء العطلة الصيفية، المناظر الطبيعية هناك جميلة بالتأكيد."" يصافح الأب، ""منطقة الجبال فكرة جيدة، وأنا أيضًا أحب البيئة هناك."" تقول الأم، ""نعم، الهواء في الجبال منعش، إنه مناسب جدًا للراحة."" يقول شياو فانغ، "" إذن تقرر، نذهب إلى منطقة الجبال لقضاء العطلة.""",,A,يتذكر,لا يتذكر,nan,nan,,False,Non-Literal Communication: Faux pas,4
