#,ID,Source,Country,Group,Subject,Level,Question,BackStory,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
520,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي تقصده شوهوا تحديدًا عندما قالت هذا؟,"في حصة الدراسة الذاتية، أطلق مينغ مينغ فجأة ضحكة من القلب. التفتت إليه شوهوا، الجالسة بجواره على نفس الطاولة، وابتسمت قائلة: ""مينغ مينغ، ضحكتك حقًا مميزة بطريقة ملفتة.""",,B,شوهوا معجبة حقًا بضحكة مينغ مينغ وتجدها فريدة ومبهجة.,تلمح شوهوا إلى أن ضحكة مينغ مينغ مرتفعة بعض الشيء وأنه ينبغي عليه أن يخفض صوته.,شوهوا تثني على مينغ مينغ، معتقدة أن ضحكته لها سحر خاص يجذب الانتباه.,تجد شوهوا ضحكة مينغ مينغ ممتعة، وهي تدخل السرور على قلبها.,,False
521,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ماذا قصدت الأخت تشانغ بقولها هذا تحديدًا؟,"شياو تشو والأخت تشانغ صديقان قديمان منذ سنوات طويلة. شياو تشو طبيب، يعمل عادةً في مستشفى في خنان، بينما تعيش الأخت تشانغ في شيامن. خلال عطلة العيد الوطني، جاء شياو تشو لزيارة شيامن. في أحد الصباحات، سألت الأخت تشانغ شياو تشو عبر تطبيق وي شات: ""دكتور تشو، هل أنت متفرغ اليوم؟ هل تستقبل مرضى؟""",,A,الأخت تشانغ تريد أن تسأل شياو تشو إذا كان بإمكانهما الالتقاء اليوم,الأخت تشانغ تريد أن تسأل شياو تشو إذا كان يمارس مهنته في المستشفى الذي يعمل به,الأخت تشانغ تشعر بتوعك وتحتاج إلى أن يفحصها شياو تشو,الأخت تشانغ تريد أن تسأل عن مدى نجاح شياو تشو في حياته المهنية كطبيب,,False
522,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي كانت شياو تشو تلمح إليه بسؤالها هذا؟,"شياو تشو والأخت تشانغ صديقتان قديمتان. شياو تشو طبيبة، وتسعى جاهدة لجمع المال لافتتاح عيادة. قبل مدة، زارت شياو تشو الأخت تشانغ في منزلها وتبادلتا أطراف الحديث، فسألتها شياو تشو: ""يا أخت تشانغ، هل ترغبين في منصب بالعيادة؟""",,B,تريد شياو تشو أن تطلب من الأخت تشانغ العمل في العيادة,تريد شياو تشو حث الأخت تشانغ على الاستثمار في العيادة,تريد شياو تشو أن تسأل الأخت تشانغ عن كيفية إدارة العيادة,تريد شياو تشو أن تعرض على الأخت تشانغ منصب الرئيس الفخري للعيادة,,False
523,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي يقصده توم تحديدًا عندما يقول هذا؟,"تستعد آنا للذهاب بالسيارة إلى السوبر ماركت القريب من منزلها. يخرج زوجها توم من الغرفة، وينظر إلى النار المشتعلة في غرفة المعيشة ويقول: ""انظري، النار مشتعلة بشكل كبير!""",,A,يلمح توم إلى أنه يجب على آنا إطفاء النار في غرفة المعيشة قبل المغادرة.,يريد توم أن يعبر عن إعجابه بمنظر اللهب المشتعل.,يلمح توم إلى أن آنا ستشتري بعض الوقود للمدفأة من السوبر ماركت.,يأمل توم أن تزيد آنا النار اشتعالاً.,,False
524,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي تريده نينا حقًا أن تقوله عندما تقول هذا؟,"في ظهيرة أحد أيام الصيف، تشعر نينا ببرد شديد في المكتب، فتقول لزميلها جورج: ""أشعر وكأنني في القطب الشمالي اليوم.""",,D,نينا تأمل أن يذهب جورج إلى القطب الشمالي معها,نينا تقترح على جورج الخروج والاستمتاع بالشمس,نينا تشعر بأنها قد تكون مريضة,نينا تلمح إلى جورج بأن يخفض تبريد المكيف في المكتب,,False
525,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ماذا تعني ماري حقًا عندما تقول هذا؟,"ماري مُدرّسة لغة إنجليزية صارمة جدًا، ولديها متطلبات عالية جدًا لمقالات الطلاب. في أحد الأيام، كانت تُصحّح مقالات الطلاب في اللغة الإنجليزية، وقالت لطالب اسمه هوانغ لم يكن أداؤه جيدًا: ""يا هوانغ، مقالتك غامضة ومبهمة كطلاسم السحرة.""",,D,مقالة هوانغ مُغامرة للغاية,مقالة هوانغ عميقة بشكل استثنائي,مقالة هوانغ مُثيرة للاهتمام للغاية,مقالة هوانغ مبهمة,,False
526,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ماذا تريد شياو يانغ أن تقوله حقًا عندما تقول هذا؟,"في المكتب، يدرس شياو لين الوثائق التي في يده أمام مكتبه. تدخل زميلته شياو يانغ، وتلقي نظرة على كوب القهوة المتروك أمامه، ثم تقول: ""شياو لين، قهوتك باردة.""",,A,شياو يانغ تريد أن تخبر شياو لين أن يرتاح قليلاً.,شياو يانغ تقترح على شياو لين أن يصنع كوبًا آخر من القهوة الساخنة.,شياو يانغ تلمح إلى تدني كفاءة عمل شياو لين.,شياو يانغ تود أن يشرب شياو لين المزيد من الماء وقليلًا من القهوة.,,False
527,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي كانت شياو هونغ تقصده تحديدًا بقولها هذا؟,"شياو هونغ عاملة نظافة، رأت رجلاً غريباً يأكل بذور عباد الشمس في مصعد مبنى المكاتب، ويرمي قشورها على الأرض. ابتسمت للرجل وقالت: ""يا سيدي، فيه سلّات مهملات في كل دور هنا.""",,C,شياو هونغ تسأل الرجل إذا كان شايف سلّة المهملات.,شياو هونغ تريد أن تخبر الرجل بأنها عاملة نظافة.,شياو هونغ تريد أن تقول للرجل أنه لازم يرمي بقايا بذور عباد الشمس في سلّة المهملات.,شياو هونغ تشرح للرجل أماكن وجود سلّات المهملات في المبنى.,,False
528,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي أراد شياوهوا أن يعبّر عنه بقوله هذا تحديدًا؟,"شياويو وشياوهوا زوجان. ذات يوم، وضعت شياويو بطاقتي هويتهما جنبًا إلى جنب، وقالت لترى من صورته أحلى، فردّ عليها شياوهوا: ""ألا تتطلب المقارنة نفس الإضاءة، ونفس المصور، ونفس الظروف عشان تكون النتيجة صحيحة؟ ما رأيك نروح نصوّر صور هويات جديدة مع بعض يوم تاني؟""",,C,يأمل شياوهوا أن يستأجر مصورًا جديدًا لإعادة تصوير بطاقات الهوية له ولشياويو.,شياوهوا غير راضٍ عن صورته في بطاقة هويته ويتمنى إعادة تصويرها.,يقترح شياوهوا أن يذهبا لتسجيل الزواج بعد الحصول على صور هوية جديدة.,يأمل شياوهوا أن يشتري هو وشياويو عدة تصوير احترافية.,,False
529,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ماذا يقصد المدير حقًا عندما يقول هذا؟,"يجري اجتماع في قاعة اجتماعات الشركة، الموظف شياو لي نعس، يقول له المدير: ""شياو لي، لقد عملت حتى وقت متأخر جدًا أمس، يجب أن تأخذ قسطًا من الراحة.""",,D,المدير يذكّر شياو لي بأنه يجب أن يرتاح بشكل كامل لتجنب التأثير على كفاءة العمل بسبب قلة النوم.,المدير يمدح شياو لي، فهو يعمل بجد بالغ، حتى في الليل.,المدير يسأل شياو لي إذا كان السبب وراء عدم تركيزه اليوم هو سهره في العمل الليلة الماضية.,المدير يذكّر شياو لي بأنه يجب أن يبقى متيقظًا أثناء الاجتماع.,,False
530,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ما الذي كان السيد تشن يعنيه حقًا عندما قال هذا؟,"أويانغ طالب في المدرسة الثانوية، مقعده في الصف الأخير من الفصل. في أحد الأيام، سأله معلمه، السيد تشن، في الفصل: ""أويانغ، كيف هو المنظر من خارج النافذة؟""",,B,السيد تشن قلق من أن أويانغ، الجالس في الصف الأخير، قد لا يرى السبورة بوضوح.,السيد تشن يذكّر أويانغ بأنه لا ينبغي أن ينظر حوله أثناء الدرس.,السيد تشن يريد أن يعرف كيف يبدو المنظر من خارج النافذة.,السيد تشن يأمل أن يقدّر أويانغ المنظر من خارج النافذة، ويشعر بجمال الطبيعة.,,False
531,1,Hinting Task Test.jsonl,,,Hinting Task Test,,ماذا يعني صديق لي هوا حقًا عندما يقول هذا؟,"خلال رأس السنة، يزور لي هوا الأصدقاء والأقارب في أماكن مختلفة. في أحد الأيام، يزور لي هوا منزل أحد الأصدقاء. الصديق متحمس للغاية ويقدم السجائر للي هوا. لي هوا يقبلها بأدب أيضًا. ثم يتبادلون أطراف الحديث ويتهكمون على الناس والأشياء التي تصادفهم. وبينما هم يتحدثون، يأتي الظهيرة. يقول صديق لي هوا: ""سيأتي ضيوف إلى منزلي في الظهيرة، ما رأيك أن تبقى لتناول الغداء معنا؟""",,C,يأمل صديق لي هوا أن يبقى لي هوا لتناول طعام الغداء,يريد صديق لي هوا أن يلتقي لي هوا بأصدقاء جدد,يلمح صديق لي هوا إلى أن لي هوا يجب أن يغادر,يريد صديق لي هوا استخدام الضيوف كذريعة لإثقال كاهل لي هوا بالغداء.,,False
