observation_1,observation_2,hypothesis_1,hypothesis_2,label
"Driving to the grocery store in a storm, Ana heard air raid sirens.","Waiting out the storm, Ana was grateful to have found shelter.",Ana stopped at the local high school and took shelter in the gym with the students.,She didn't think it was a good idea at all.,1
Washington invited me to his hotel room for drinks.,Now Washington is not speaking to me.,I refused Washington's offer.,Washington refused my offer.,1
Washington invited me to his hotel room for drinks.,Now Washington is not speaking to me.,"Washington drank too much, and we really argued.","Washington drank too much, and we became friends.",1
Esther was only thirty years old.,They both retired to their respective homes at the end of the evening.,Esther got in a fight with a neighbor.,Esther got I'm a fight with a cat.,1
Esther was only thirty years old.,They both retired to their respective homes at the end of the evening.,Esther went on a male date.,Esther went to prison.,1
Jane's tennis serve was awful!,"Jane won the next tennis match and, eventually, the championship!",Jane hired a trainer and worked very little.,Jane hired a trainer and worked hard.,2
Paul likes theme park rides.,"From that day forward, Paul only went to that theme park.",paul loved to watch the rides but never got on.,Paul loved every ride at the park he was at.,2
Don was at a restaurant when he discovered he did not bring his wallet,He had to work for hours to pay for his meal before he could go home.,The restaurant owner said Don couldn't wash dishes instead of paying.,The restaurant owner said Don could wash dishes instead of paying.,2
Jermaine had loved this girl for years.,He rejected her.,A new girl had hit on another girl.,A new girl had hit on Jermaine.,2
Jermaine had loved this girl for years.,He rejected her.,The girl started dating Jermaine.,The girl started dating other boys.,2
Ben and his brother made a secret clubhouse.,Ben and his brother felt safe knowing no girl could enter!,Ben and his brother made a policy of no smoking allowed.,Ben and his brother made a policy of no girls allowed.,2
Ben and his brother made a secret clubhouse.,Ben and his brother felt safe knowing no girl could enter!,They nailed signs to the outside of the clubhouse that said NO GIRLS ALLOWED! Ben and his brother didn't know any girls.,They nailed signs to the inside of the clubhouse that said NO GIRLS ALLOWED! Ben and his brother didn't know any girls.,1
Bob wanted to build a mill at his house.,Bob quit his job and became a miller like he had always dreamed!,Bob got energized of working his job.,Bob got tired of working his job.,2
Bob wanted to build a mill at his house.,Bob quit his job and became a miller like he had always dreamed!,No one helped him build one.,His friends helped Bob build one.,2
My father was really upset.,"But, somethings are just unforgivable.",I tried to ignore him.,I tried to apologize.,2
My father was really upset.,"But, somethings are just unforgivable.",My mother rationalized the affair about a thousand times.,My mother apologized for the affair about a thousand times.,2
It was getting cold outside and starting to snow.,Brad was happy as he felt reassured about driving in the upcoming days,Brad purchased brand new snow tires.,Brad purchased worn out snow tires.,1
My mother asked me for my opinion about her new husband.,She told me that she caught her new husband cheating on her.,I said I had a good feeling about her hubby.,I said I had a bad feeling about new husband.,2
My mother asked me for my opinion about her new husband.,She told me that she caught her new husband cheating on her.,I told my mother I didn't know him very well.,I told my grandfather I didn't know him very well.,1
My mother asked me for my opinion about her new husband.,She told me that she caught her new husband cheating on her.,The husband was reported to be unfaithful.,The husband was reported to be faithful.,1
"When I was at the coffee shop, there was a medical emergency.","No one noticed I had wet my pants, and frankly, I didn't care.",I was scared the person would die.,I quickly became distracted with other matters.,1
Beth was dating Jake when she found out she was pregnant.,Beth was relieved when Jake was happy about the pregnancy.,Beth was nervous to tell Jake.,Beth was hardly nervous to tell Jake.,1
Mandy was looking for a mechanic.,Mandy decided to hire Oriel as his mechanic.,Mandy asked her friend.,Mandy asked her bully.,1
Mandy was looking for a mechanic.,Mandy decided to hire Oriel as his mechanic.,Mandy remembered her friend Oriel was a mechanic.,Mandy forgot her friend Oriel was a mechanic.,1
Nell was new in school and wanted to make friends.,Nell snuck into the store and grabbed candy for her friends.,Nell noticed the shopkeeper go out the back of the building.,Nell noticed the shopkeeper  watching him from the back of the building.,1
Jester started out with a square piece of paper.,"Jester ended up with a paper swan, which he gave to his sister.",Jester liked to make things out of paper.,Jester liked to make things out of rocks.,1
Jester started out with a square piece of paper.,"Jester ended up with a paper swan, which he gave to his sister.",Jester used origami to create a lovely design.,Jester used paint to create a lovely design.,1
Bill never liked sour cream as a kid.,Bill now takes medication just so he can eat sour cream.,Bill's eating habits didn't change as he matured.,Bill's tastes changed as he matured.,2
Last year Joe was an inch too short to ride the big roller coaster.,He rode it three times that day.,He grew a few inches this year.,He shrunk a few inches this year.,1
My fitness instructor told everyone to stand straight.,"At the end of the day, I felt sore.",It was the first step in a short and easy exercise routine.,It was the first step in a long exercise routine.,2
My fitness instructor told everyone to stand straight.,"At the end of the day, I felt sore.",She did not allow us to slouch.,She did not allow us to frown.,1
Bob went downtown to see the concert in his town.,Bob was so glad he had gone to Summerfest!,Bob had a terrible time listening to the several groups.,Bob had a great time listening to several groups.,2
Ann was excited to go to her aunt's wedding.,She had a great time acting silly at the wedding!,Ann attended the wedding.,Ann got sick and couldn't go to the wedding.,1
